Date,Composite_HPI_SA,Single_Family_HPI_SA,One_Storey_HPI_SA,Two_Storey_HPI_SA,Townhouse_HPI_SA,Apartment_HPI_SA,Composite_Benchmark_SA,Single_Family_Benchmark_SA,One_Storey_Benchmark_SA,Two_Storey_Benchmark_SA,Townhouse_Benchmark_SA,Apartment_Benchmark_SA
May 2010,221,222.1,225.9,209.6,220.4,228.3,248600,253400,235400,300800,242700,206200
Jun 2010,221.9,223.3,226.7,211.7,218.7,227.6,249600,254800,236200,303800,240800,205500
Jul 2010,222.8,224.4,227.7,212.2,220.6,225.8,250600,256000,237300,304500,242900,203900
Aug 2010,224.2,225.9,230.1,211.7,221.3,227.2,252200,257700,239800,303800,243700,205200
Sep 2010,224,225.7,228.3,214.3,221.1,228.1,252000,257500,237900,307500,243400,206000
Oct 2010,225.2,227.1,230.7,213.9,223.6,228.6,253400,259100,240400,307000,246200,206400
Nov 2010,225.5,227.4,230.8,214.8,224.6,228.9,253700,259500,240500,308200,247300,206700
Dec 2010,227.4,229.6,233.1,217.4,223.9,228.1,255800,262000,242900,311900,246500,206000
Jan 2011,227.5,229.5,232.5,217.6,226.2,228.9,255900,261900,242300,312200,249100,206700
Feb 2011,228.5,230.5,234.3,216.9,225,232.9,257100,263000,244100,311200,247700,210300
Mar 2011,230.7,233.1,235.6,223.4,222.6,232.2,259500,266000,245500,320600,245100,209700
Apr 2011,229.8,232,235.6,218,221,232.1,258500,264700,245500,312800,243300,209600
May 2011,231.4,234,237.8,219.9,221.3,230.5,260300,267000,247800,315600,243600,208100
Jun 2011,231.9,234.4,238.5,219.5,222.5,233.4,260900,267400,248500,315000,245000,210800
Jul 2011,232.6,235.1,239.3,218.9,224.1,234.2,261700,268200,249400,314100,246700,211500
Aug 2011,233.9,236.6,240.4,221.7,225,232.7,263100,270000,250500,318100,247700,210100
Sep 2011,235.8,239,244.2,220.3,225.9,231.2,265300,272700,254500,316100,248700,208800
Oct 2011,237.8,241.1,245.3,225.6,226.6,234,267500,275100,255600,323800,249500,211300
Nov 2011,239.8,242.9,247.3,227,230.8,238.6,269800,277200,257700,325700,254100,215500
Dec 2011,240.1,243.3,247.6,227.9,232.2,237.1,270100,277600,258000,327100,255700,214100
Jan 2012,242.8,246.5,251.4,228.6,230,238.9,273100,281200,262000,328100,253200,215700
Feb 2012,243.6,247.4,251.5,231.3,232.4,238.4,274100,282300,262100,331900,255900,215300
Mar 2012,244.8,248.4,252.1,234,234.7,242.6,275400,283400,262700,335800,258400,219100
Apr 2012,247.3,251.1,254.9,234.4,235.9,242.9,278200,286500,265600,336400,259700,219300
May 2012,248.4,252.4,255.7,236.9,236.2,243.5,279500,288000,266400,339900,260100,219900
Jun 2012,251.3,255.7,258.9,239.6,238.1,242.5,282700,291700,269800,343800,262100,219000
Jul 2012,253.1,257.7,261.4,239.9,239.5,243.7,284700,294000,272400,344300,263700,220100
Aug 2012,254.3,258.6,262.7,241,241.6,246.5,286100,295100,273700,345800,266000,222600
Sep 2012,254.1,258,260.7,242.2,245.2,248.6,285900,294400,271600,347500,270000,224500
Oct 2012,255.5,259.3,262.1,243.3,245.8,250.9,287400,295900,273100,349100,270600,226600
Nov 2012,254.7,258.7,261.1,243.5,246,248.6,286500,295200,272100,349400,270900,224500
Dec 2012,258,262,264,247.9,248,253.9,290200,298900,275100,355800,273100,229300
Jan 2013,257.3,261.1,264.5,243.5,249.1,254.4,289500,297900,275600,349400,274300,229700
Feb 2013,258.1,262.1,264.9,245.4,248.4,255.3,290400,299100,276000,352200,273500,230500
Mar 2013,258,262.5,265.5,245.6,246.8,250.3,290300,299500,276600,352500,271700,226000
Apr 2013,258.1,262.3,264.3,245.9,249.9,251.5,290400,299300,275400,352900,275100,227100
May 2013,259,263.2,265.3,246.2,251,252.2,291400,300300,276400,353300,276300,227700
Jun 2013,259.1,263.1,265.3,245.9,251.4,253.3,291500,300200,276400,352900,276800,228700
Jul 2013,259.4,263.4,265.5,246.3,250.5,254,291800,300500,276600,353400,275800,229400
Aug 2013,260.4,264.6,267,247.5,250.6,254.5,293000,301900,278200,355100,275900,229800
Sep 2013,262.5,267,268.7,249.8,251.6,252.9,295300,304600,280000,358500,277000,228400
Oct 2013,259.6,263.7,266.1,246.7,253.2,250.2,292100,300900,277300,354000,278800,225900
Nov 2013,261.7,266.4,270.1,247.7,252.7,249.3,294400,304000,281400,355400,278200,225100
Dec 2013,262,266.8,269.4,249.3,252.3,249.9,294800,304400,280700,357700,277800,225700
Jan 2014,261.8,266.3,267.1,251.6,251.3,250.7,294500,303800,278300,361100,276700,226400
Feb 2014,262.2,266.3,267.9,250,257.4,253.5,295000,303800,279100,358800,283400,228900
Mar 2014,262.9,267,269,248.9,257.9,254.6,295800,304600,280300,357200,283900,229900
Apr 2014,263.2,267.4,268.4,250.9,256.8,254.8,296100,305100,279700,360100,282700,230100
May 2014,263.6,268.2,270,250.2,253.1,254.2,296600,306000,281300,359000,278700,229500
Jun 2014,264.3,268.8,270.7,250.7,254.7,254.8,297300,306700,282100,359700,280400,230100
Jul 2014,264.9,269.3,270.4,252.8,252.3,258.1,298000,307300,281800,362800,277800,233100
Aug 2014,264.9,269.7,269.6,254.8,255,254,298000,307700,280900,365700,280800,229400
Sep 2014,265.1,270,270.3,253.5,252.2,252.3,298200,308100,281700,363800,277700,227800
Oct 2014,265.2,270.3,271.1,254.1,254.1,250.5,298400,308400,282500,364600,279800,226200
Nov 2014,265.6,270.8,270.9,255.9,253.7,251.7,298800,309000,282300,367200,279300,227300
Dec 2014,263.5,268,267.9,252.9,256.8,251.7,296400,305800,279200,362900,282700,227300
Jan 2015,266.7,271.3,270.9,256.2,254.4,256.7,300000,309500,282300,367700,280100,231800
Feb 2015,265.9,271.1,270.9,255.5,250.6,253.8,299100,309300,282300,366700,275900,229200
Mar 2015,264.2,269.4,269.6,252.8,248,251.2,297200,307400,280900,362800,273000,226800
Apr 2015,263.9,269.3,270.6,251.1,247.5,249.7,296900,307300,282000,360400,272500,225500
May 2015,263.2,268.2,269.2,250,250,251.3,296100,306000,280500,358800,275300,226900
Jun 2015,262.9,267.7,267.3,252.8,248.5,252.9,295800,305500,278500,362700,273600,228400
Jul 2015,263.4,268.7,268.3,253,250.4,249.6,296300,306600,279600,363000,275700,225400
Aug 2015,262.6,267.8,267.6,252.1,248.1,248.2,295400,305600,278800,361700,273200,224100
Sep 2015,262,267.3,267.9,249.3,249.5,246,294800,305000,279100,357800,274700,222100
Oct 2015,263.8,269.4,268.3,255.1,245.1,247,296800,307400,279600,366000,269900,223000
Nov 2015,264.2,269.7,268.6,255.3,249.5,247.5,297200,307700,279900,366400,274700,223500
Dec 2015,264.7,270.8,270,255.1,245.7,242.1,297800,309000,281300,366000,270500,218600
Jan 2016,261.5,267.7,268.3,249.4,246.2,233.9,294200,305500,279600,357900,271100,211200
Feb 2016,260.6,266.9,265.6,252,241.3,234.7,293200,304500,276800,361600,265700,211900
Mar 2016,260.6,266.5,264.9,252,245.2,236.3,293200,304100,276000,361600,270000,213400
Apr 2016,262,268.2,267,252.3,243.7,236.5,294800,306000,278200,362000,268300,213600
May 2016,262.2,268.5,267,253.2,243,235.5,295000,306400,278200,363400,267500,212700
Jun 2016,263.1,269.8,268.5,254.1,242.8,233.1,296000,307800,279800,364600,267300,210500
Jul 2016,261.9,268.2,265.9,253.2,241.8,235.5,294600,306000,277100,363300,266200,212700
Aug 2016,261.2,267.5,265.9,251.4,241.2,235.1,293900,305200,277100,360800,265600,212300
Sep 2016,262,268.4,265.9,253.6,240.4,232.9,294700,306300,277100,363900,264700,210300
Oct 2016,260.6,267.1,263.9,253.4,239.4,232.8,293200,304800,275000,363700,263600,210200
Nov 2016,260.2,266.9,264.7,251.5,236.8,230.9,292700,304500,275800,360900,260700,208500
Dec 2016,260.8,267.1,260.5,257.8,236.5,235.5,293400,304800,271400,369900,260400,212700
Jan 2017,261.3,267.6,265.6,251,235.4,239.5,294000,305300,276800,360200,259200,216300
Feb 2017,260.3,266.4,264.4,250.7,238.1,234.8,292800,304000,275500,359800,262200,212000
Mar 2017,261.2,267.7,264.5,254.4,237.5,232.6,293800,305500,275600,365100,261500,210000
Apr 2017,259.7,266.2,262.4,253.2,237.8,231.5,292200,303700,273400,363300,261800,209000
May 2017,259.6,266.1,261.3,254.8,238,231.6,292100,303600,272300,365700,262000,209100
Jun 2017,258.8,265.4,261,253.2,238,227.8,291200,302800,272000,363300,262000,205700
Jul 2017,258,264.7,262.1,249.3,238.1,225.4,290300,302000,273100,357700,262100,203500
Aug 2017,258.8,265.6,261.5,253.1,236.1,224.7,291100,303100,272500,363200,259900,202900
Sep 2017,257.7,264.1,259.9,251.6,233.3,230.5,289900,301300,270800,361100,256900,208100
Oct 2017,256.8,263,260.6,248.3,234.7,230.5,288900,300100,271500,356300,258400,208100
Nov 2017,255.8,262.5,258.5,250,231.5,224.9,287800,299500,269400,358800,254900,203100
Dec 2017,254.9,261.7,257.9,248.7,232.8,222.9,286800,298600,268700,356900,256300,201300
Jan 2018,255.3,262.1,258.1,249.3,231.9,222.4,287200,299000,268900,357700,255300,200800
Feb 2018,257.3,264.2,260.4,251.1,231.2,225.1,289500,301400,271300,360300,254600,203300
Mar 2018,257.2,264.1,261.3,249.8,230.7,228,289300,301300,272300,358400,254000,205900
Apr 2018,255.2,261.8,257,250.2,229.6,227.2,287100,298700,267800,359000,252800,205200
May 2018,254.3,261.2,256.4,250,230.3,223.4,286100,298000,267200,358800,253600,201700
Jun 2018,251.7,258.3,253.3,246.6,230.7,222.3,283200,294700,263900,353800,254000,200700
Jul 2018,251.8,258.9,254.1,247.2,229.2,218.5,283300,295400,264800,354700,252300,197300
Aug 2018,250.5,257.6,253,246.2,227.6,216.2,281800,293900,263600,353300,250600,195200
